case_id,recording_id,input_edf_path,input_sampling_rate_hz,output_sampling_rate_hz,input_n_times,output_n_times,input_duration_seconds,output_duration_seconds,input_channel_count,output_channel_count,output_channel_order,filter_applied,l_freq_hz,h_freq_hz,notch_applied,resampling_applied,rereferencing_applied,normalization_applied,before_expected_ictal_annotation_count,before_observed_ictal_annotation_count,before_ictal_annotation_count_match,before_all_ictal_annotations_inside_raw,after_expected_ictal_annotation_count,after_observed_ictal_annotation_count,after_ictal_annotation_count_match,after_all_ictal_annotations_inside_raw,output_fif_path,output_file_size_bytes,output_sha256,preprocessing_version,harmonization_policy_version,channel_set_name,mne_version,git_commit,run_timestamp_utc,processing_status
chb20,chb20_12,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_12.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_12_preproc-v1_raw.fif,62728838,6fd314ae5e95028a0cfa24e9dd711a65bba1537c2e182c0acf2c3cb20d552565,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_13,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_13.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,2,2,True,True,2,2,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_13_preproc-v1_raw.fif,62728856,528633ee7a5b273bd3bd1318af094befe26ceb19e34cb7949d75c931c9f067f6,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_14,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_14.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_14_preproc-v1_raw.fif,62728838,70121f82c597c44137fc421ba45aa8306ac83bb2a4eb542b9101518b29e66e1e,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_15,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_15.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,2,2,True,True,2,2,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_15_preproc-v1_raw.fif,62728856,5353385d5a112343fb122db04137457f427efcbbd12bd51694dbc0f80572388d,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_16,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_16.edf,256.0,256.0,888064,888064,3469.0,3469.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_16_preproc-v1_raw.fif,60446294,3a1117f7ff06d58ce144340f44672e630a59894fd610285a31ae6c2da0f2b7f1,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_17,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_17.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_17_preproc-v1_raw.fif,62728717,b102a5b3d49242761eea991037e4dba4fc2f285827afdf0766bf86b62d0c2fb3,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_21,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_21.edf,256.0,256.0,926208,926208,3618.0,3618.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_21_preproc-v1_raw.fif,63042349,fe3a2b784a9005b7e37e72cba63e5a5848a8aef32b97730e3fe86a63af1e2e58,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_22,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_22.edf,256.0,256.0,189952,189952,742.0,742.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_22_preproc-v1_raw.fif,12930925,64e181f15daf85e51da6766b6e8c964a6a167f1f6edf5bf8c1f2923a10e88fe4,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_23,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_23.edf,256.0,256.0,758784,758784,2964.0,2964.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_23_preproc-v1_raw.fif,51647053,a8ab179270342179cde37e455c2a35d57d6b1874142a460a6d1c1c2aa7b77072,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_25,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_25.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_25_preproc-v1_raw.fif,62728717,62b74a4e04a739dc697c9db8cbfae19f0c15e52fe639cb9f217101f9146f128c,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_26,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_26.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_26_preproc-v1_raw.fif,62728717,176235e615353e49d2cbeeb773f3765a4ad36f8dddf3c59f14c7ef039c208eab,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_27,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_27.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_27_preproc-v1_raw.fif,62728717,8266ec8676523a29f6a4e150e3d49a257b298d295e194bc9750f8820cf4d8c54,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_28,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_28.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_28_preproc-v1_raw.fif,62728717,fb3d6fe82d149d62369ed17fb48410d1c8875b4693b04afa80f31a9bab103748,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_29,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_29.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_29_preproc-v1_raw.fif,62728717,969b8507fe6841622fcbf12e8c5a54a185d63a8b343246ca4447549ed8dd41c4,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_30,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_30.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_30_preproc-v1_raw.fif,62728717,f4a5b98e3510abcbb02739e35781830471676c2230f7d3911357f3e75ecc3340,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_31,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_31.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_31_preproc-v1_raw.fif,62728717,a7f04333f6d3d90f5821b76d3ce9a6276ee2bdf96703fa254eb94e182a9dd5e8,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_34,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_34.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_34_preproc-v1_raw.fif,62728717,0e721da91d977f0e9699f422a9ae6c68768dc50627592665a8fbe6e75b9ba559,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_59,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_59.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_59_preproc-v1_raw.fif,62728717,96d1883b1b590eb6630feaf09ed4b9fb22e2ccfd67d5cca564a548b8ea102a0e,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_60,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_60.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_60_preproc-v1_raw.fif,62728717,0ced9f498fc9b7c79ac24a91f3facf0fc1685ba7ed9a33ddefd4b4a6fbb12c10,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb20,chb20_68,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb20/chb20_68.edf,256.0,256.0,554752,554752,2167.0,2167.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb20\chb20_68_preproc-v1_raw.fif,37760246,ddb48a36f0f5aa1a00cc0189a606d7000de184875066ea2d8b4c2b87bf13bc47,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_01,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_01.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_01_preproc-v1_raw.fif,62728717,4829a74efab2e6dbcb2f044b0148b293bebb8b3308cb88835e7fd3c85a072804,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_02,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_02.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_02_preproc-v1_raw.fif,62728717,e92162e080ba49ee9318c762d08e06ee11748c5d531f0817c986a913dca8bf5a,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_03,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_03.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_03_preproc-v1_raw.fif,62728717,a23e260bf7db4d72aeadcd13acf5e2a88a570bf11422eab30cadfb93f253a871,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_04,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_04.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_04_preproc-v1_raw.fif,62728717,78ccfb29319806b44bbac896946dcb32d693413e00c5770a39b00c54e93d1583,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_05,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_05.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_05_preproc-v1_raw.fif,62728717,f87313d2753bd63fe8fb5a2d92b5d288db961672a9f1da7b68b9e4b6b227c7ab,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_06,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_06.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_06_preproc-v1_raw.fif,62728717,f5d00f9eb5f9117437ac6ddb4a882ab544e2c0d4655c5574e040e0d238a69562,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_07,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_07.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_07_preproc-v1_raw.fif,62728717,ec79ee68298b6ebe3d3724adb4804b9840949c8eae00837c293af5f5634d1829,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_08,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_08.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_08_preproc-v1_raw.fif,62728717,f516a863cf99547b90d4fd966f102b6d4ed30503e1329778064ae953c948212a,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_09,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_09.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_09_preproc-v1_raw.fif,62728717,eff0d76b3fa192a2c6804c00d1a33042f1322c199e313297ae39e8a5cb92561a,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_10,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_10.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_10_preproc-v1_raw.fif,62728717,28d97c9f5afcbecfc9f6a4d46763cab2c19f925d93a42a7f4e6fa92df9c4f8bf,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_11,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_11.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_11_preproc-v1_raw.fif,62728717,f2c32ff43221ad3343be17999f95ca8690281a2b54daa8f61ae82355b0d94f77,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_12,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_12.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_12_preproc-v1_raw.fif,62728717,09dc3ad84d938152ba19f4d593ab5bbe62a3ee7331e7f2f120f6d418a1912074,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb21,chb21_13,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb21/chb21_13.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb21\chb21_13_preproc-v1_raw.fif,62728717,2c7bfc3248cc782312a8b845325198c7a3765267ee5e442af600a2d9a1125abe,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
